cookie,duration,packet,byte,pps,bps,bpp,interarrival_time,port_src,port_dst,ip_proto,duration_sec,byte_count,packet_count,z_score-ipv4_src,z_score-ipv4_dst,z_score-ipv4_src-ipv4_dst,z_score-ipv4_src-ip_proto,is_attack
216,15,16,1487,1.0666666666666669,99.13333333333334,92.9375,0.9375,55134,5050,6,15,1487,16,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
219,15,15,1290,1.0,86.0,86.0,1.0,5050,55134,6,15,1290,15,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
220,15,21716,1140047925,1447.7333333333331,76003195.0,52498.062488487754,0.0006907349419782,6336,5050,6,15,1140047925,21716,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
221,15,2498,164868,166.53333333333333,10991.2,66.0,0.0060048038430744,5050,6336,6,15,164868,2498,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
224,10,7,607,0.7,60.7,86.71428571428571,1.4285714285714286,48404,80,6,10,607,7,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
227,10,5,742,0.5,74.2,148.4,2.0,80,48404,6,10,742,5,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
228,17,17,1528,1.0,89.88235294117646,89.88235294117646,1.0,45148,5051,6,17,1528,17,2.1494338299826032,0.3750457847507962,1.8029826035369052,2.5894160976107523,0
233,16,17,1414,1.0625,88.375,83.17647058823529,0.9411764705882352,5051,45148,6,16,1414,17,0.0811107105653811,2.0627518161293796,1.3658959117703826,0.5293281525502642,0
234,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,13,5051,17,16,810560,544,2.1494338299826032,0.3750457847507962,1.8029826035369052,-0.7582268131125408,0
238,15,16,1492,1.0666666666666669,99.46666666666668,93.25,0.9375,55146,5050,6,15,1492,16,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
241,15,15,1291,1.0,86.06666666666666,86.06666666666666,1.0,5050,55146,6,15,1291,15,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
242,15,21391,1253540203,1426.0666666666666,83569346.86666666,58601.29040250573,0.0007012294890374,2953,5050,6,15,1253540203,21391,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
244,15,2484,164328,165.6,10955.2,66.15458937198068,0.0060386473429951,5050,2953,6,15,164328,2484,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
245,10,5,463,0.5,46.3,92.6,2.0,48414,80,6,10,463,5,-0.2838874869788345,2.0627518161293796,0.9288092200038602,0.0143061662851422,0
246,17,18,1612,1.0588235294117647,94.82352941176472,89.55555555555556,0.9444444444444444,33556,5051,6,17,1612,18,-0.2838874869788345,0.3750457847507962,-0.8195375470622296,0.0143061662851422,0
250,10,4,676,0.4,67.6,169.0,2.5,80,48414,6,10,676,4,2.1494338299826032,-0.4688072309384954,0.9288092200038602,2.5894160976107523,0
251,16,16,1348,1.0,84.25,84.25,1.0,5051,33556,6,16,1348,16,0.0811107105653811,-0.4688072309384954,-1.256624238828752,0.5293281525502642,0
252,16,544,810560,34.0,50660.0,1490.0,0.0294117647058823,2953,5051,17,16,810560,544,-0.2838874869788345,0.3750457847507962,-0.8195375470622296,-0.7582268131125408,0
31,15,16,1487,1.0666666666666669,99.13333333333334,92.9375,0.9375,33990,5050,6,15,1487,16,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
38,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,33990,6,15,1356,16,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
39,15,35955,2100670299,2397.0,140044686.6,58424.98397997497,0.0004171881518564,703,5050,6,15,2100670299,35955,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
45,15,3848,254928,256.53333333333336,16995.2,66.24948024948024,0.0038981288981288,5050,703,6,15,254928,3848,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
46,11,5,475,0.4545454545454545,43.18181818181818,95.0,2.2,45890,80,6,11,475,5,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
51,17,18,1630,1.0588235294117647,95.88235294117646,90.55555555555556,0.9444444444444444,58726,5051,6,17,1630,18,1.2787240261820123,-1.0690449676496974,0.0,1.4142135623730951,0
52,10,5,742,0.5,74.2,148.4,2.0,80,45890,6,10,742,5,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
65,16,15,1264,0.9375,79.0,84.26666666666667,1.0666666666666669,5051,58726,6,16,1264,15,-1.1624763874381927,1.3363062095621223,-1.6329931618554523,-0.9428090415820636,0
66,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,703,5051,17,16,809070,543,1.2787240261820123,-1.0690449676496974,0.0,-0.9428090415820636,0
155,15,18,1622,1.2,108.13333333333334,90.11111111111111,0.8333333333333334,34020,5050,6,15,1622,18,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
162,15,16,1356,1.0666666666666669,90.4,84.75,0.9375,5050,34020,6,15,1356,16,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
163,15,20913,1090676743,1394.2,72711782.86666666,52153.05039927318,0.0007172572084349,6476,5050,6,15,1090676743,20913,1.2787240261820123,-0.2672612419124242,0.8164965809277261,1.4142135623730951,0
168,15,2041,134706,136.06666666666666,8980.4,66.0,0.0073493385595296,5050,6476,6,15,134706,2041,-0.1162476387438191,1.3363062095621223,0.8164965809277261,0.4714045207910317,0
173,18,17,1558,0.9444444444444444,86.55555555555556,91.6470588235294,1.0588235294117647,58756,5051,6,18,1558,17,1.2787240261820123,-1.0690449676496974,0.0,1.4142135623730951,0
207,16,17,1420,1.0625,88.75,83.52941176470588,0.9411764705882352,5051,58756,6,16,1420,17,-1.1624763874381927,1.3363062095621223,-1.6329931618554523,-0.9428090415820636,0
208,16,543,809070,33.9375,50566.875,1490.0,0.0294659300184162,6476,5051,17,16,809070,543,1.2787240261820123,-1.0690449676496974,0.0,-0.9428090415820636,0
